environment | time (minute),GAP | GAP (dimensionless) | Run #1,GAP | GAP (dimensionless) | Run #2,GAP | GAP' (dimensionless/minute) | Run #1,GAP | GAP' (dimensionless/minute) | Run #2,Ras_GAP | Ras_GAP (dimensionless) | Run #1,Ras_GAP | Ras_GAP (dimensionless) | Run #2,Ras_GAP | Ras_GAP' (dimensionless/minute) | Run #1,Ras_GAP | Ras_GAP' (dimensionless/minute) | Run #2,Ras_Raf | Ras_Raf (dimensionless) | Run #1,Ras_Raf | Ras_Raf (dimensionless) | Run #2,Ras_Raf | Ras_Raf' (dimensionless/minute) | Run #1,Ras_Raf | Ras_Raf' (dimensionless/minute) | Run #2,Ras_ShcGS | Ras_ShcGS (dimensionless) | Run #1,Ras_ShcGS | Ras_ShcGS (dimensionless) | Run #2,Ras_ShcGS | Ras_ShcGS' (dimensionless/minute) | Run #1,Ras_ShcGS | Ras_ShcGS' (dimensionless/minute) | Run #2,RasGDP | RasGDP (dimensionless) | Run #1,RasGDP | RasGDP (dimensionless) | Run #2,RasGDP | RasGDP' (dimensionless/minute) | Run #1,RasGDP | RasGDP' (dimensionless/minute) | Run #2,RasGTP | RasGTP (dimensionless) | Run #1,RasGTP | RasGTP (dimensionless) | Run #2,RasGTP | RasGTP' (dimensionless/minute) | Run #1,RasGTP | RasGTP' (dimensionless/minute) | Run #2,ShcGS | ShcGS (dimensionless) | Run #1,ShcGS | ShcGS (dimensionless) | Run #2,ShcGS | ShcGS' (dimensionless/minute) | Run #1,ShcGS | ShcGS' (dimensionless/minute) | Run #2,v12 | k12 (first_order_rate_constant) | Run #1,v12 | k12 (first_order_rate_constant) | Run #2,v12 | kn12 (first_order_rate_constant) | Run #1,v12 | kn12 (first_order_rate_constant) | Run #2,v12 | v12 (first_order_rate_constant) | Run #1,v12 | v12 (first_order_rate_constant) | Run #2,v13 | k_13 (first_order_rate_constant) | Run #1,v13 | k_13 (first_order_rate_constant) | Run #2,v13 | v13 (first_order_rate_constant) | Run #1,v13 | v13 (first_order_rate_constant) | Run #2,v14 | k14 (first_order_rate_constant) | Run #1,v14 | k14 (first_order_rate_constant) | Run #2,v14 | kn14 (first_order_rate_constant) | Run #1,v14 | kn14 (first_order_rate_constant) | Run #2,v14 | v14 (first_order_rate_constant) | Run #1,v14 | v14 (first_order_rate_constant) | Run #2,v15 | k15 (first_order_rate_constant) | Run #1,v15 | k15 (first_order_rate_constant) | Run #2,v15 | v15 (first_order_rate_constant) | Run #1,v15 | v15 (first_order_rate_constant) | Run #2,v16 | k16 (first_order_rate_constant) | Run #1,v16 | k16 (first_order_rate_constant) | Run #2,v16 | kn16 (first_order_rate_constant) | Run #1,v16 | kn16 (first_order_rate_constant) | Run #2,v16 | v16 (first_order_rate_constant) | Run #1,v16 | v16 (first_order_rate_constant) | Run #2
0.19,15000,15000,0.00312366,0.00312366,5.40639e-05,5.40639e-05,-0.00312366,-0.00312366,0.00205118,0.00205118,-0.00615292,-0.00615292,0,0,0,0,20000,20000,0.038926,0.038926,0.000520615,0.000520615,-0.0296494,-0.0296494,0,0,0,0,0.0163,0.0163,10,10,0,0,15,15,0,0,0.005,0.005,60,60,0.0358023,0.0358023,720,720,0.038926,0.038926,0.0012,0.0012,3,3,-0.00615292,-0.00615292
0.191,15000,15000,0.00291809,0.00291809,5.10448e-05,5.10448e-05,-0.00291809,-0.00291809,0.00204504,0.00204504,-0.00613453,-0.00613453,0,0,0,0,20000,20000,0.0367522,0.0367522,0.000491958,0.000491958,-0.0276996,-0.0276996,0,0,0,0,0.0163,0.0163,10,10,0,0,15,15,0,0,0.005,0.005,60,60,0.0338341,0.0338341,720,720,0.0367522,0.0367522,0.0012,0.0012,3,3,-0.00613453,-0.00613453
0.192,15000,15000,0.00272613,0.00272613,4.8224e-05,4.8224e-05,-0.00272613,-0.00272613,0.00203891,0.00203891,-0.00611618,-0.00611618,0,0,0,0,20000,20000,0.0347213,0.0347213,0.000465181,0.000465181,-0.025879,-0.025879,0,0,0,0,0.0163,0.0163,10,10,0,0,15,15,0,0,0.005,0.005,60,60,0.0319952,0.0319952,720,720,0.0347213,0.0347213,0.0012,0.0012,3,3,-0.00611618,-0.00611618
0.193,15000,15000,0.00254692,0.00254692,4.55889e-05,4.55889e-05,-0.00254692,-0.00254692,0.00203281,0.00203281,-0.00609789,-0.00609789,0,0,0,0,20000,20000,0.032824,0.032824,0.000440166,0.000440166,-0.0241792,-0.0241792,0,0,0,0,0.0163,0.0163,10,10,0,0,15,15,0,0,0.005,0.005,60,60,0.0302771,0.0302771,720,720,0.032824,0.032824,0.0012,0.0012,3,3,-0.00609789,-0.00609789
0.194,15000,15000,0.0023796,0.0023796,4.3127e-05,4.3127e-05,-0.0023796,-0.0023796,0.00202672,0.00202672,-0.00607965,-0.00607965,0,0,0,0,20000,20000,0.0310514,0.0310514,0.000416793,0.000416793,-0.0225922,-0.0225922,0,0,0,0,0.0163,0.0163,10,10,0,0,15,15,0,0,0.005,0.005,60,60,0.0286718,0.0286718,720,720,0.0310514,0.0310514,0.0012,0.0012,3,3,-0.00607965,-0.00607965
0.195,15000,15000,0.00222336,0.00222336,4.08266e-05,4.08266e-05,-0.00222336,-0.00222336,0.00202065,0.00202065,-0.00606147,-0.00606147,0,0,0,0,20000,20000,0.0293952,0.0293952,0.000394952,0.000394952,-0.0211103,-0.0211103,0,0,0,0,0.0163,0.0163,10,10,0,0,15,15,0,0,0.005,0.005,60,60,0.0271718,0.0271718,720,720,0.0293952,0.0293952,0.0012,0.0012,3,3,-0.00606147,-0.00606147
0.196,15000,15000,0.00207749,0.00207749,3.86772e-05,3.86772e-05,-0.00207749,-0.00207749,0.00201459,0.00201459,-0.00604333,-0.00604333,0,0,0,0,20000,20000,0.0278476,0.0278476,0.000374543,0.000374543,-0.0197268,-0.0197268,0,0,0,0,0.0163,0.0163,10,10,0,0,15,15,0,0,0.005,0.005,60,60,0.0257701,0.0257701,720,720,0.0278476,0.0278476,0.0012,0.0012,3,3,-0.00604333,-0.00604333
0.197,15000,15000,0.0019413,0.0019413,3.66689e-05,3.66689e-05,-0.0019413,-0.0019413,0.00200856,0.00200856,-0.00602525,-0.00602525,0,0,0,0,20000,20000,0.0264016,0.0264016,0.000355473,0.000355473,-0.0184351,-0.0184351,0,0,0,0,0.0163,0.0163,10,10,0,0,15,15,0,0,0.005,0.005,60,60,0.0244603,0.0244603,720,720,0.0264016,0.0264016,0.0012,0.0012,3,3,-0.00602525,-0.00602525
0.198,15000,15000,0.00181415,0.00181415,3.47922e-05,3.47922e-05,-0.00181415,-0.00181415,0.00200254,0.00200254,-0.00600723,-0.00600723,0,0,0,0,20000,20000,0.0250504,0.0250504,0.00033765,0.00033765,-0.017229,-0.017229,0,0,0,0,0.0163,0.0163,10,10,0,0,15,15,0,0,0.005,0.005,60,60,0.0232362,0.0232362,720,720,0.0250504,0.0250504,0.0012,0.0012,3,3,-0.00600723,-0.00600723
0.199,15000,15000,0.00169543,0.00169543,3.30384e-05,3.30384e-05,-0.00169543,-0.00169543,0.00199655,0.00199655,-0.00598925,-0.00598925,0,0,0,0,20000,20000,0.0237876,0.0237876,0.000320993,0.000320993,-0.0161029,-0.0161029,0,0,0,0,0.0163,0.0163,10,10,0,0,15,15,0,0,0.005,0.005,60,60,0.0220922,0.0220922,720,720,0.0237876,0.0237876,0.0012,0.0012,3,3,-0.00598925,-0.00598925
0.2,15000,15000,0.00158462,0.00158462,3.13999e-05,3.13999e-05,-0.00158462,-0.00158462,0.00199057,0.00199057,-0.00597133,-0.00597133,0,0,0,0,20000,20000,0.0226079,0.0226079,0.000305431,0.000305431,-0.015052,-0.015052,0,0,0,0,0.0163,0.0163,10,10,0,0,15,15,0,0,0.005,0.005,60,60,0.0210233,0.0210233,720,720,0.0226079,0.0226079,0.0012,0.0012,3,3,-0.00597133,-0.00597133
0.201,15000,15000,0.00148119,0.00148119,2.98688e-05,2.98688e-05,-0.00148119,-0.00148119,0.0019846,0.0019846,-0.00595346,-0.00595346,0,0,0,0,20000,20000,0.0215055,0.0215055,0.000290886,0.000290886,-0.0140709,-0.0140709,0,0,0,0,0.0163,0.0163,10,10,0,0,15,15,0,0,0.005,0.005,60,60,0.0200243,0.0200243,720,720,0.0215055,0.0215055,0.0012,0.0012,3,3,-0.00595346,-0.00595346
0.202,15000,15000,0.00138462,0.00138462,2.84378e-05,2.84378e-05,-0.00138462,-0.00138462,0.00197866,0.00197866,-0.00593564,-0.00593564,0,0,0,0,20000,20000,0.0204752,0.0204752,0.000277291,0.000277291,-0.013155,-0.013155,0,0,0,0,0.0163,0.0163,10,10,0,0,15,15,0,0,0.005,0.005,60,60,0.0190906,0.0190906,720,720,0.0204752,0.0204752,0.0012,0.0012,3,3,-0.00593564,-0.00593564
0.203,15000,15000,0.00129444,0.00129444,2.70999e-05,2.70999e-05,-0.00129444,-0.00129444,0.00197273,0.00197273,-0.00591788,-0.00591788,0,0,0,0,20000,20000,0.0195119,0.0195119,0.000264579,0.000264579,-0.0122996,-0.0122996,0,0,0,0,0.0163,0.0163,10,10,0,0,15,15,0,0,0.005,0.005,60,60,0.0182175,0.0182175,720,720,0.0195119,0.0195119,0.0012,0.0012,3,3,-0.00591788,-0.00591788
0.204,15000,15000,0.00121024,0.00121024,2.58491e-05,2.58491e-05,-0.00121024,-0.00121024,0.00196682,0.00196682,-0.00590017,-0.00590017,0,0,0,0,20000,20000,0.0186113,0.0186113,0.000252694,0.000252694,-0.0115009,-0.0115009,0,0,0,0,0.0163,0.0163,10,10,0,0,15,15,0,0,0.005,0.005,60,60,0.0174011,0.0174011,720,720,0.0186113,0.0186113,0.0012,0.0012,3,3,-0.00590017,-0.00590017
0.205,15000,15000,0.00113173,0.00113173,2.46812e-05,2.46812e-05,-0.00113173,-0.00113173,0.00196093,0.00196093,-0.00588251,-0.00588251,0,0,0,0,20000,20000,0.0177705,0.0177705,0.000241595,0.000241595,-0.0107562,-0.0107562,0,0,0,0,0.0163,0.0163,10,10,0,0,15,15,0,0,0.005,0.005,60,60,0.0166388,0.0166388,720,720,0.0177705,0.0177705,0.0012,0.0012,3,3,-0.00588251,-0.00588251
0.206,15000,15000,0.00105845,0.00105845,2.35896e-05,2.35896e-05,-0.00105845,-0.00105845,0.00195506,0.00195506,-0.0058649,-0.0058649,0,0,0,0,20000,20000,0.0169845,0.0169845,0.000231219,0.000231219,-0.0100612,-0.0100612,0,0,0,0,0.0163,0.0163,10,10,0,0,15,15,0,0,0.005,0.005,60,60,0.015926,0.015926,720,720,0.0169845,0.0169845,0.0012,0.0012,3,3,-0.0058649,-0.0058649
0.207,15000,15000,0.000990022,0.000990022,2.25687e-05,2.25687e-05,-0.000990022,-0.000990022,0.0019492,0.0019492,-0.00584734,-0.00584734,0,0,0,0,20000,20000,0.0162495,0.0162495,0.000221514,0.000221514,-0.00941209,-0.00941209,0,0,0,0,0.0163,0.0163,10,10,0,0,15,15,0,0,0.005,0.005,60,60,0.0152594,0.0152594,720,720,0.0162495,0.0162495,0.0012,0.0012,3,3,-0.00584734,-0.00584734
0.208,15000,15000,0.000926082,0.000926082,2.16132e-05,2.16132e-05,-0.000926082,-0.000926082,0.00194336,0.00194336,-0.00582983,-0.00582983,0,0,0,0,20000,20000,0.0155615,0.0155615,0.00021243,0.00021243,-0.0088056,-0.0088056,0,0,0,0,0.0163,0.0163,10,10,0,0,15,15,0,0,0.005,0.005,60,60,0.0146354,0.0146354,720,720,0.0155615,0.0155615,0.0012,0.0012,3,3,-0.00582983,-0.00582983
0.209,15000,15000,0.000866333,0.000866333,2.07188e-05,2.07188e-05,-0.000866333,-0.000866333,0.00193754,0.00193754,-0.00581238,-0.00581238,0,0,0,0,20000,20000,0.0149176,0.0149176,0.000203925,0.000203925,-0.00823886,-0.00823886,0,0,0,0,0.0163,0.0163,10,10,0,0,15,15,0,0,0.005,0.005,60,60,0.0140512,0.0140512,720,720,0.0149176,0.0149176,0.0012,0.0012,3,3,-0.00581238,-0.00581238
0.21,15000,15000,0.000810671,0.000810671,1.98841e-05,1.98841e-05,-0.000810671,-0.000810671,0.00193174,0.00193174,-0.00579498,-0.00579498,0,0,0,0,20000,20000,0.0143165,0.0143165,0.000195985,0.000195985,-0.00771087,-0.00771087,0,0,0,0,0.0163,0.0163,10,10,0,0,15,15,0,0,0.005,0.005,60,60,0.0135058,0.0135058,720,720,0.0143165,0.0143165,0.0012,0.0012,3,3,-0.00579498,-0.00579498
0.211,15000,15000,0.000758698,0.000758698,1.91031e-05,1.91031e-05,-0.000758698,-0.000758698,0.00192595,0.00192595,-0.00577763,-0.00577763,0,0,0,0,20000,20000,0.0137542,0.0137542,0.000188556,0.000188556,-0.00721787,-0.00721787,0,0,0,0,0.0163,0.0163,10,10,0,0,15,15,0,0,0.005,0.005,60,60,0.0129955,0.0129955,720,720,0.0137542,0.0137542,0.0012,0.0012,3,3,-0.00577763,-0.00577763
0.212,15000,15000,0.000710146,0.000710146,1.83719e-05,1.83719e-05,-0.000710146,-0.000710146,0.00192018,0.00192018,-0.00576033,-0.00576033,0,0,0,0,20000,20000,0.0132278,0.0132278,0.0001816,0.0001816,-0.00675732,-0.00675732,0,0,0,0,0.0163,0.0163,10,10,0,0,15,15,0,0,0.005,0.005,60,60,0.0125177,0.0125177,720,720,0.0132278,0.0132278,0.0012,0.0012,3,3,-0.00576033,-0.00576033
0.213,15000,15000,0.000664754,0.000664754,1.76869e-05,1.76869e-05,-0.000664754,-0.000664754,0.00191443,0.00191443,-0.00574308,-0.00574308,0,0,0,0,20000,20000,0.0127346,0.0127346,0.000175081,0.000175081,-0.00632674,-0.00632674,0,0,0,0,0.0163,0.0163,10,10,0,0,15,15,0,0,0.005,0.005,60,60,0.0120698,0.0120698,720,720,0.0127346,0.0127346,0.0012,0.0012,3,3,-0.00574308,-0.00574308
0.214,15000,15000,0.000622301,0.000622301,1.70448e-05,1.70448e-05,-0.000622301,-0.000622301,0.0019087,0.0019087,-0.00572589,-0.00572589,0,0,0,0,20000,20000,0.0122722,0.0122722,0.000168968,0.000168968,-0.00592404,-0.00592404,0,0,0,0,0.0163,0.0163,10,10,0,0,15,15,0,0,0.005,0.005,60,60,0.0116499,0.0116499,720,720,0.0122722,0.0122722,0.0012,0.0012,3,3,-0.00572589,-0.00572589
0.215,15000,15000,0.000582734,0.000582734,1.64447e-05,1.64447e-05,-0.000582734,-0.000582734,0.00190298,0.00190298,-0.00570874,-0.00570874,0,0,0,0,20000,20000,0.0118402,0.0118402,0.000163255,0.000163255,-0.00554871,-0.00554871,0,0,0,0,0.0163,0.0163,10,10,0,0,15,15,0,0,0.005,0.005,60,60,0.0112575,0.0112575,720,720,0.0118402,0.0118402,0.0012,0.0012,3,3,-0.00570874,-0.00570874
0.216,15000,15000,0.000545772,0.000545772,1.58826e-05,1.58826e-05,-0.000545772,-0.000545772,0.00189728,0.00189728,-0.00569165,-0.00569165,0,0,0,0,20000,20000,0.0114355,0.0114355,0.000157903,0.000157903,-0.00519808,-0.00519808,0,0,0,0,0.0163,0.0163,10,10,0,0,15,15,0,0,0.005,0.005,60,60,0.0108897,0.0108897,720,720,0.0114355,0.0114355,0.0012,0.0012,3,3,-0.00569165,-0.00569165
0.217,15000,15000,0.000511233,0.000511233,1.53559e-05,1.53559e-05,-0.000511233,-0.000511233,0.0018916,0.0018916,-0.00567461,-0.00567461,0,0,0,0,20000,20000,0.0110563,0.0110563,0.000152885,0.000152885,-0.00487044,-0.00487044,0,0,0,0,0.0163,0.0163,10,10,0,0,15,15,0,0,0.005,0.005,60,60,0.010545,0.010545,720,720,0.0110563,0.0110563,0.0012,0.0012,3,3,-0.00567461,-0.00567461
0.218,15000,15000,0.000478947,0.000478947,1.48621e-05,1.48621e-05,-0.000478947,-0.000478947,0.00188593,0.00188593,-0.00565761,-0.00565761,0,0,0,0,20000,20000,0.0107007,0.0107007,0.00014818,0.00014818,-0.00456416,-0.00456416,0,0,0,0,0.0163,0.0163,10,10,0,0,15,15,0,0,0.005,0.005,60,60,0.0102218,0.0102218,720,720,0.0107007,0.0107007,0.0012,0.0012,3,3,-0.00565761,-0.00565761
0.219,15000,15000,0.000448757,0.000448757,1.43989e-05,1.43989e-05,-0.000448757,-0.000448757,0.00188028,0.00188028,-0.00564067,-0.00564067,0,0,0,0,20000,20000,0.0103672,0.0103672,0.000143765,0.000143765,-0.00427777,-0.00427777,0,0,0,0,0.0163,0.0163,10,10,0,0,15,15,0,0,0.005,0.005,60,60,0.00991844,0.00991844,720,720,0.0103672,0.0103672,0.0012,0.0012,3,3,-0.00564067,-0.00564067
0.22,15000,15000,0.000420585,0.000420585,1.39651e-05,1.39651e-05,-0.000420585,-0.000420585,0.00187465,0.00187465,-0.00562378,-0.00562378,0,0,0,0,20000,20000,0.0100549,0.0100549,0.000139629,0.000139629,-0.00401051,-0.00401051,0,0,0,0,0.0163,0.0163,10,10,0,0,15,15,0,0,0.005,0.005,60,60,0.00963429,0.00963429,720,720,0.0100549,0.0100549,0.0012,0.0012,3,3,-0.00562378,-0.00562378
0.221,15000,15000,0.000394266,0.000394266,1.35584e-05,1.35584e-05,-0.000394266,-0.000394266,0.00186903,0.00186903,-0.00560694,-0.00560694,0,0,0,0,20000,20000,0.00976203,0.00976203,0.00013575,0.00013575,-0.00376083,-0.00376083,0,0,0,0,0.0163,0.0163,10,10,0,0,15,15,0,0,0.005,0.005,60,60,0.00936776,0.00936776,720,720,0.00976203,0.00976203,0.0012,0.0012,3,3,-0.00560694,-0.00560694
0.222,15000,15000,0.000369678,0.000369678,1.31769e-05,1.31769e-05,-0.000369678,-0.000369678,0.00186344,0.00186344,-0.00559015,-0.00559015,0,0,0,0,20000,20000,0.00948739,0.00948739,0.000132111,0.000132111,-0.00352756,-0.00352756,0,0,0,0,0.0163,0.0163,10,10,0,0,15,15,0,0,0.005,0.005,60,60,0.00911771,0.00911771,720,720,0.00948739,0.00948739,0.0012,0.0012,3,3,-0.00559015,-0.00559015
0.223,15000,15000,0.000346708,0.000346708,1.28191e-05,1.28191e-05,-0.000346708,-0.000346708,0.00185785,0.00185785,-0.00557341,-0.00557341,0,0,0,0,20000,20000,0.00922975,0.00922975,0.000128696,0.000128696,-0.00330964,-0.00330964,0,0,0,0,0.0163,0.0163,10,10,0,0,15,15,0,0,0.005,0.005,60,60,0.00888304,0.00888304,720,720,0.00922975,0.00922975,0.0012,0.0012,3,3,-0.00557341,-0.00557341
0.224,15000,15000,0.000325247,0.000325247,1.24833e-05,1.24833e-05,-0.000325247,-0.000325247,0.00185229,0.00185229,-0.00555671,-0.00555671,0,0,0,0,20000,20000,0.008988,0.008988,0.00012549,0.00012549,-0.00310604,-0.00310604,0,0,0,0,0.0163,0.0163,10,10,0,0,15,15,0,0,0.005,0.005,60,60,0.00866275,0.00866275,720,720,0.008988,0.008988,0.0012,0.0012,3,3,-0.00555671,-0.00555671
0.225,15000,15000,0.000305214,0.000305214,1.21684e-05,1.21684e-05,-0.000305214,-0.000305214,0.00184674,0.00184674,-0.00554007,-0.00554007,0,0,0,0,20000,20000,0.00876126,0.00876126,0.000122482,0.000122482,-0.00291597,-0.00291597,0,0,0,0,0.0163,0.0163,10,10,0,0,15,15,0,0,0.005,0.005,60,60,0.00845605,0.00845605,720,720,0.00876126,0.00876126,0.0012,0.0012,3,3,-0.00554007,-0.00554007
0.226,15000,15000,0.000286507,0.000286507,1.18729e-05,1.18729e-05,-0.000286507,-0.000286507,0.00184121,0.00184121,-0.00552348,-0.00552348,0,0,0,0,20000,20000,0.00854847,0.00854847,0.000119658,0.000119658,-0.00273849,-0.00273849,0,0,0,0,0.0163,0.0163,10,10,0,0,15,15,0,0,0.005,0.005,60,60,0.00826197,0.00826197,720,720,0.00854847,0.00854847,0.0012,0.0012,3,3,-0.00552348,-0.00552348
0.227,15000,15000,0.000269038,0.000269038,1.15954e-05,1.15954e-05,-0.000269038,-0.000269038,0.00183569,0.00183569,-0.00550694,-0.00550694,0,0,0,0,20000,20000,0.00834871,0.00834871,0.000117005,0.000117005,-0.00257274,-0.00257274,0,0,0,0,0.0163,0.0163,10,10,0,0,15,15,0,0,0.005,0.005,60,60,0.00807968,0.00807968,720,720,0.00834871,0.00834871,0.0012,0.0012,3,3,-0.00550694,-0.00550694
0.228,15000,15000,0.000252722,0.000252722,1.13349e-05,1.13349e-05,-0.000252722,-0.000252722,0.00183019,0.00183019,-0.00549045,-0.00549045,0,0,0,0,20000,20000,0.00816109,0.00816109,0.000114513,0.000114513,-0.00241793,-0.00241793,0,0,0,0,0.0163,0.0163,10,10,0,0,15,15,0,0,0.005,0.005,60,60,0.00790837,0.00790837,720,720,0.00816109,0.00816109,0.0012,0.0012,3,3,-0.00549045,-0.00549045
0.229,15000,15000,0.000237477,0.000237477,1.10899e-05,1.10899e-05,-0.000237477,-0.000237477,0.00182471,0.00182471,-0.005474,-0.005474,0,0,0,0,20000,20000,0.00798476,0.00798476,0.000112169,0.000112169,-0.00227328,-0.00227328,0,0,0,0,0.0163,0.0163,10,10,0,0,15,15,0,0,0.005,0.005,60,60,0.00774728,0.00774728,720,720,0.00798476,0.00798476,0.0012,0.0012,3,3,-0.005474,-0.005474
0.23,15000,15000,0.000223299,0.000223299,1.08606e-05,1.08606e-05,-0.000223299,-0.000223299,0.00181925,0.00181925,-0.00545761,-0.00545761,0,0,0,0,20000,20000,0.00781965,0.00781965,0.000109973,0.000109973,-0.00213874,-0.00213874,0,0,0,0,0.0163,0.0163,10,10,0,0,15,15,0,0,0.005,0.005,60,60,0.00759635,0.00759635,720,720,0.00781965,0.00781965,0.0012,0.0012,3,3,-0.00545761,-0.00545761
0.231,15000,15000,0.000210082,0.000210082,1.06454e-05,1.06454e-05,-0.000210082,-0.000210082,0.0018138,0.0018138,-0.00544126,-0.00544126,0,0,0,0,20000,20000,0.00766467,0.00766467,0.000107911,0.000107911,-0.00201333,-0.00201333,0,0,0,0,0.0163,0.0163,10,10,0,0,15,15,0,0,0.005,0.005,60,60,0.00745459,0.00745459,720,720,0.00766467,0.00766467,0.0012,0.0012,3,3,-0.00544126,-0.00544126
0.232,15000,15000,0.000197762,0.000197762,1.04433e-05,1.04433e-05,-0.000197762,-0.000197762,0.00180836,0.00180836,-0.00542496,-0.00542496,0,0,0,0,20000,20000,0.00751914,0.00751914,0.000105973,0.000105973,-0.00189642,-0.00189642,0,0,0,0,0.0163,0.0163,10,10,0,0,15,15,0,0,0.005,0.005,60,60,0.00732138,0.00732138,720,720,0.00751914,0.00751914,0.0012,0.0012,3,3,-0.00542496,-0.00542496
0.233,15000,15000,0.000186272,0.000186272,1.02533e-05,1.02533e-05,-0.000186272,-0.000186272,0.00180295,0.00180295,-0.00540872,-0.00540872,0,0,0,0,20000,20000,0.00738237,0.00738237,0.000104151,0.000104151,-0.00178738,-0.00178738,0,0,0,0,0.0163,0.0163,10,10,0,0,15,15,0,0,0.005,0.005,60,60,0.0071961,0.0071961,720,720,0.00738237,0.00738237,0.0012,0.0012,3,3,-0.00540872,-0.00540872
0.234,15000,15000,0.000175546,0.000175546,1.00745e-05,1.00745e-05,-0.000175546,-0.000175546,0.00179755,0.00179755,-0.00539252,-0.00539252,0,0,0,0,20000,20000,0.00725365,0.00725365,0.000102434,0.000102434,-0.00168559,-0.00168559,0,0,0,0,0.0163,0.0163,10,10,0,0,15,15,0,0,0.005,0.005,60,60,0.00707811,0.00707811,720,720,0.00725365,0.00725365,0.0012,0.0012,3,3,-0.00539252,-0.00539252
0.235,15000,15000,0.000165515,0.000165515,9.90593e-06,9.90593e-06,-0.000165515,-0.000165515,0.00179216,0.00179216,-0.00537636,-0.00537636,0,0,0,0,20000,20000,0.00713227,0.00713227,0.000100815,0.000100815,-0.00159039,-0.00159039,0,0,0,0,0.0163,0.0163,10,10,0,0,15,15,0,0,0.005,0.005,60,60,0.00696675,0.00696675,720,720,0.00713227,0.00713227,0.0012,0.0012,3,3,-0.00537636,-0.00537636
0.236,15000,15000,0.000156107,0.000156107,9.74649e-06,9.74649e-06,-0.000156107,-0.000156107,0.00178679,0.00178679,-0.00536026,-0.00536026,0,0,0,0,20000,20000,0.00701747,0.00701747,9.9282e-05,9.9282e-05,-0.0015011,-0.0015011,0,0,0,0,0.0163,0.0163,10,10,0,0,15,15,0,0,0.005,0.005,60,60,0.00686136,0.00686136,720,720,0.00701747,0.00701747,0.0012,0.0012,3,3,-0.00536026,-0.00536026
0.237,15000,15000,0.000147323,0.000147323,9.59619e-06,9.59619e-06,-0.000147323,-0.000147323,0.00178144,0.00178144,-0.00534421,-0.00534421,0,0,0,0,20000,20000,0.00690926,0.00690926,9.78361e-05,9.78361e-05,-0.00141773,-0.00141773,0,0,0,0,0.0163,0.0163,10,10,0,0,15,15,0,0,0.005,0.005,60,60,0.00676194,0.00676194,720,720,0.00690926,0.00690926,0.0012,0.0012,3,3,-0.00534421,-0.00534421
0.238,15000,15000,0.000139271,0.000139271,9.45663e-06,9.45663e-06,-0.000139271,-0.000139271,0.00177611,0.00177611,-0.0053282,-0.0053282,0,0,0,0,20000,20000,0.00680877,0.00680877,9.6492e-05,9.6492e-05,-0.0013413,-0.0013413,0,0,0,0,0.0163,0.0163,10,10,0,0,15,15,0,0,0.005,0.005,60,60,0.0066695,0.0066695,720,720,0.00680877,0.00680877,0.0012,0.0012,3,3,-0.0053282,-0.0053282
0.239,15000,15000,0.000131778,0.000131778,9.32526e-06,9.32526e-06,-0.000131778,-0.000131778,0.00177078,0.00177078,-0.00531224,-0.00531224,0,0,0,0,20000,20000,0.00671419,0.00671419,9.52256e-05,9.52256e-05,-0.00127017,-0.00127017,0,0,0,0,0.0163,0.0163,10,10,0,0,15,15,0,0,0.005,0.005,60,60,0.00658241,0.00658241,720,720,0.00671419,0.00671419,0.0012,0.0012,3,3,-0.00531224,-0.00531224
0.24,15000,15000,0.000124794,0.000124794,9.20138e-06,9.20138e-06,-0.000124794,-0.000124794,0.00176548,0.00176548,-0.00529633,-0.00529633,0,0,0,0,20000,20000,0.00662499,0.00662499,9.40304e-05,9.40304e-05,-0.00120387,-0.00120387,0,0,0,0,0.0163,0.0163,10,10,0,0,15,15,0,0,0.005,0.005,60,60,0.0065002,0.0065002,720,720,0.00662499,0.00662499,0.0012,0.0012,3,3,-0.00529633,-0.00529633
0.241,15000,15000,0.000118269,0.000118269,9.08425e-06,9.08425e-06,-0.000118269,-0.000118269,0.00176019,0.00176019,-0.00528046,-0.00528046,0,0,0,0,20000,20000,0.00654066,0.00654066,9.28993e-05,9.28993e-05,-0.00114193,-0.00114193,0,0,0,0,0.0163,0.0163,10,10,0,0,15,15,0,0,0.005,0.005,60,60,0.00642239,0.00642239,720,720,0.00654066,0.00654066,0.0012,0.0012,3,3,-0.00528046,-0.00528046
0.242,15000,15000,0.00011215,0.00011215,8.9731e-06,8.9731e-06,-0.00011215,-0.00011215,0.00175492,0.00175492,-0.00526465,-0.00526465,0,0,0,0,20000,20000,0.00646063,0.00646063,9.18249e-05,9.18249e-05,-0.00108383,-0.00108383,0,0,0,0,0.0163,0.0163,10,10,0,0,15,15,0,0,0.005,0.005,60,60,0.00634848,0.00634848,720,720,0.00646063,0.00646063,0.0012,0.0012,3,3,-0.00526465,-0.00526465
0.243,15000,15000,0.000106379,0.000106379,8.86708e-06,8.86708e-06,-0.000106379,-0.000106379,0.00174966,0.00174966,-0.00524888,-0.00524888,0,0,0,0,20000,20000,0.00638429,0.00638429,9.07992e-05,9.07992e-05,-0.00102904,-0.00102904,0,0,0,0,0.0163,0.0163,10,10,0,0,15,15,0,0,0.005,0.005,60,60,0.00627792,0.00627792,720,720,0.00638429,0.00638429,0.0012,0.0012,3,3,-0.00524888,-0.00524888
